recordid,recordtype,countrycode,yearweek,survtype,indicator,age,value,denominator,validFrom
427625269,INFLCLIN,AT,2022-W12,STL,ILIcases,65+,40,5660,2022-03-30 13:59:00
427625269,INFLCLIN,AT,2022-W12,STL,ILIcases,unk,0,0,2022-03-30 13:59:00
427625269,INFLCLIN,AT,2022-W12,STL,ILIcases,total,510,36765,-
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,0-4,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,5-14,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,15-64,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,65+,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,unk,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ARIcases,total,0,0,-
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,0-4,11,2597,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,5-14,13,5100,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,15-64,229,14225,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,65+,19,4116,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,unk,0,0,2022-04-06 19:20:00
430321183,INFLCLIN,AT,2022-W13,STL,ILIcases,total,272,26038,-
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,0-4,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,5-14,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,15-64,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,65+,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,unk,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ARIcases,total,0,0,-
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,0-4,7,2597,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,5-14,24,5100,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,15-64,299,16892,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,65+,26,4888,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,unk,0,0,2022-04-13 14:18:00
437413046,INFLCLIN,AT,2022-W14,STL,ILIcases,total,356,29477,-
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,0-4,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,5-14,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,15-64,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,65+,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,unk,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ARIcases,total,0,0,-
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,0-4,4,1948,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,5-14,4,3825,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,15-64,60,8001,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,65+,19,2315,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,unk,0,0,2022-04-21 08:09:00
443559668,INFLCLIN,AT,2022-W15,STL,ILIcases,total,87,16089,-
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,0-4,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,5-14,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,15-64,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,65+,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,unk,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ARIcases,total,0,0,-
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,0-4,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,5-14,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,15-64,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,65+,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,unk,0,0,2022-04-28 07:45:00
448531574,INFLCLIN,AT,2022-W16,STL,ILIcases,total,0,0,-
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,0-4,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,5-14,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,15-64,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,65+,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,unk,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ARIcases,total,0,0,-
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,0-4,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,5-14,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,15-64,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,65+,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,unk,0,0,2022-05-05 17:04:00
452410137,INFLCLIN,AT,2022-W17,STL,ILIcases,total,0,0,-
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,0-4,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,5-14,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,15-64,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,65+,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,unk,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ARIcases,total,0,0,-
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,0-4,80,1900,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,5-14,37,3788,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,15-64,132,12524,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,65+,10,3682,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,unk,0,0,2022-10-17 06:45:00
521598724,INFLCLIN,AT,2022-W40,STL,ILIcases,total,259,21894,-
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,0-4,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,5-14,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,15-64,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,65+,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,unk,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ARIcases,total,0,0,-
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,0-4,79,1900,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,5-14,46,3788,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,15-64,232,11630,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,65+,4,3419,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,unk,0,0,2022-10-19 16:05:00
522878649,INFLCLIN,AT,2022-W41,STL,ILIcases,total,361,20737,-
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,0-4,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,5-14,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,15-64,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,65+,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,unk,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ARIcases,total,0,0,-
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,0-4,35,1900,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,5-14,34,3788,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,15-64,368,17892,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,65+,49,5260,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,unk,0,0,2023-02-08 18:25:00
532477256,INFLCLIN,AT,2022-W42,STL,ILIcases,total,486,28840,-
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,0-4,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,5-14,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,15-64,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,65+,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,unk,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ARIcases,total,0,0,-
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,0-4,0,1900,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,5-14,49,3788,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,15-64,218,12524,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,65+,12,3682,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,unk,0,0,2023-02-08 18:25:00
532477258,INFLCLIN,AT,2022-W43,STL,ILIcases,total,279,21894,-
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,0-4,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,5-14,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,15-64,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,65+,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,unk,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ARIcases,total,0,0,-
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,0-4,28,2534,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,5-14,22,5050,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,15-64,333,16102,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,65+,36,4734,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,unk,0,0,2022-11-09 16:49:00
524675860,INFLCLIN,AT,2022-W44,STL,ILIcases,total,419,28420,-
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,0-4,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,5-14,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,15-64,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,65+,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,unk,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ARIcases,total,0,0,-
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,0-4,156,3167,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,5-14,115,6313,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,15-64,354,14313,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,65+,29,4208,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,unk,0,0,2022-11-16 16:36:00
525588619,INFLCLIN,AT,2022-W45,STL,ILIcases,total,654,28001,-
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,0-4,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,5-14,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,15-64,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,65+,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,unk,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ARIcases,total,0,0,-
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,0-4,188,3167,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,5-14,135,6313,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,15-64,449,16997,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,65+,67,4997,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,unk,0,0,2022-11-23 17:35:00
525831219,INFLCLIN,AT,2022-W46,STL,ILIcases,total,839,31474,-
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,0-4,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,5-14,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,15-64,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,65+,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,unk,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ARIcases,total,0,0,-
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,0-4,194,3167,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,5-14,154,6313,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,15-64,564,16997,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,65+,46,4997,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,unk,0,0,2022-12-01 09:34:00
526723887,INFLCLIN,AT,2022-W47,STL,ILIcases,total,958,31474,-
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,0-4,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,5-14,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,15-64,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,65+,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,unk,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ARIcases,total,0,0,-
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,0-4,243,3801,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,5-14,284,7576,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,15-64,875,18786,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,65+,63,5523,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,unk,0,0,2022-12-07 16:31:00
526965735,INFLCLIN,AT,2022-W48,STL,ILIcases,total,1465,35686,-
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,0-4,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,5-14,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,15-64,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,65+,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,unk,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ARIcases,total,0,0,-
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,0-4,195,3167,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,5-14,303,6313,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,15-64,935,19681,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,65+,83,5786,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,unk,0,0,2022-12-14 16:24:00
528246127,INFLCLIN,AT,2022-W49,STL,ILIcases,total,1516,34947,-
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,0-4,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,5-14,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,15-64,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,65+,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,unk,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ARIcases,total,0,0,-
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,0-4,241,3167,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,5-14,296,6313,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,15-64,1215,16997,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,65+,89,4997,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,unk,0,0,2022-12-22 08:32:00
528870644,INFLCLIN,AT,2022-W50,STL,ILIcases,total,1841,31474,-
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,0-4,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,5-14,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,15-64,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,65+,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,unk,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ARIcases,total,0,0,-
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,0-4,60,1900,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,5-14,122,3788,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,15-64,972,13419,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,65+,73,3945,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,unk,0,0,2022-12-29 00:26:00
529041735,INFLCLIN,AT,2022-W51,STL,ILIcases,total,1227,23052,-
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,0-4,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,5-14,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,15-64,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,65+,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,unk,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ARIcases,total,0,0,-
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,0-4,179,2534,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,5-14,157,5050,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,15-64,556,10735,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,65+,51,3156,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,unk,0,0,2023-01-05 00:14:00
529314158,INFLCLIN,AT,2022-W52,STL,ILIcases,total,943,21475,-
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,0-4,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,5-14,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,15-64,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,65+,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,unk,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ARIcases,total,0,0,-
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,0-4,84,2534,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,5-14,90,5050,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,15-64,482,12524,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,65+,68,3682,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,unk,0,0,2023-01-11 18:04:00
530366113,INFLCLIN,AT,2023-W01,STL,ILIcases,total,724,23790,-
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,0-4,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,5-14,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,15-64,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,65+,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,unk,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ARIcases,total,0,0,-
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,0-4,109,2534,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,5-14,90,5050,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,15-64,477,13419,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,65+,36,3945,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,unk,0,0,2023-01-18 17:57:00
530647662,INFLCLIN,AT,2023-W02,STL,ILIcases,total,712,24948,-
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,0-4,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,5-14,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,15-64,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,65+,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,unk,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ARIcases,total,0,0,-
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,0-4,106,2534,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,5-14,99,5050,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,15-64,422,16997,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,65+,86,4997,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,unk,0,0,2023-01-25 23:48:00
531411076,INFLCLIN,AT,2023-W03,STL,ILIcases,total,713,29578,-
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,0-4,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,5-14,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,15-64,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,65+,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,unk,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ARIcases,total,0,0,-
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,0-4,110,2534,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,5-14,113,5050,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,15-64,372,16997,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,65+,38,4997,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,unk,0,0,2023-02-01 16:36:00
531690927,INFLCLIN,AT,2023-W04,STL,ILIcases,total,633,29578,-
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,0-4,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,5-14,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,15-64,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,65+,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,unk,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ARIcases,total,0,0,-
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,0-4,107,2534,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,5-14,87,5050,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,15-64,349,15208,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,65+,22,4471,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,unk,0,0,2023-02-08 14:36:00
532467340,INFLCLIN,AT,2023-W05,STL,ILIcases,total,565,27263,-
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,0-4,0,0,2023-02-16 00:05:00
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,5-14,0,0,2023-02-16 00:05:00
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,15-64,0,0,2023-02-16 00:05:00
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,65+,0,0,2023-02-16 00:05:00
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,unk,0,0,2023-02-16 00:05:00
532748256,INFLCLIN,AT,2023-W06,STL,ARIcases,total,0,0,-
